time,open,high,low,close,volume
1506736500,1.11861,1.11866,1.11828,1.11850,0.00
1506737400,1.11850,1.11866,1.11826,1.11833,0.00
1506738300,1.11833,1.11854,1.11783,1.11796,0.00
1506739200,1.11796,1.11834,1.11777,1.11821,0.00
1506740100,1.11821,1.11826,1.11785,1.11794,0.00
1506741000,1.11794,1.11843,1.11768,1.11829,0.00
1506741900,1.11829,1.11870,1.11824,1.11866,0.00
1506742800,1.11866,1.11868,1.11831,1.11852,0.00
1506743700,1.11852,1.11895,1.11837,1.11861,0.00
1506744600,1.11861,1.11880,1.11859,1.11860,0.00
1506745500,1.11860,1.11892,1.11856,1.11880,0.00
1506746400,1.11880,1.11885,1.11832,1.11852,0.00
1506747300,1.11852,1.11894,1.11848,1.11868,0.00
1506748200,1.11868,1.11880,1.11839,1.11844,0.00
1506749100,1.11844,1.11884,1.11828,1.11871,0.00
1506750000,1.11871,1.11897,1.11870,1.11872,0.00
1506750900,1.11872,1.11896,1.11845,1.11862,0.00
1506751800,1.11862,1.11878,1.11823,1.11849,0.00
1506752700,1.11849,1.11890,1.11848,1.11880,0.00
1506753600,1.11880,1.11881,1.11848,1.11874,0.00
1506754500,1.11874,1.11896,1.11872,1.11881,0.00
1506755400,1.11881,1.11883,1.11866,1.11866,0.00
1506756300,1.11866,1.11882,1.11854,1.11864,0.00
1506757200,1.11864,1.11872,1.11817,1.11839,0.00
1506758100,1.11839,1.11847,1.11823,1.11826,0.00
1506759000,1.11826,1.11845,1.11792,1.11822,0.00
1506759900,1.11822,1.11884,1.11820,1.11869,0.00
1506760800,1.11869,1.11908,1.11866,1.11884,0.00
1506761700,1.11884,1.11892,1.11837,1.11857,0.00
1506762600,1.11857,1.11900,1.11836,1.11879,0.00
1506763500,1.11879,1.11897,1.11862,1.11877,0.00
1506764400,1.11877,1.11890,1.11855,1.11863,0.00
1506765300,1.11863,1.11869,1.11850,1.11855,0.00
1506766200,1.11855,1.11913,1.11828,1.11900,0.00
1506767100,1.11900,1.11915,1.11871,1.11872,0.00
1506768000,1.11872,1.11880,1.11821,1.11845,0.00
1506768900,1.11845,1.11862,1.11763,1.11777,0.00
1506769800,1.11777,1.11791,1.11765,1.11770,0.00
1506770700,1.11770,1.11809,1.11758,1.11797,0.00
1506771600,1.11797,1.11810,1.11776,1.11784,0.00
1506772500,1.11784,1.11794,1.11755,1.11773,0.00
1506773400,1.11773,1.11842,1.11762,1.11834,0.00
1506774300,1.11834,1.11849,1.11831,1.11849,0.00
1506775200,1.11849,1.11863,1.11806,1.11816,0.00
1506776100,1.11816,1.11838,1.11795,1.11808,0.00
1506777000,1.11808,1.11829,1.11807,1.11824,0.00
1506777900,1.11824,1.11866,1.11821,1.11844,0.00
1506778800,1.11844,1.11881,1.11837,1.11862,0.00
1506779700,1.11862,1.11905,1.11860,1.11898,0.00
1506780600,1.11898,1.11935,1.11895,1.11929,0.00
1506781500,1.11929,1.11934,1.11874,1.11911,0.00
1506782400,1.11911,1.11943,1.11909,1.11930,0.00
1506783300,1.11930,1.11940,1.11911,1.11939,0.00
1506784200,1.11939,1.11944,1.11935,1.11942,0.00
1506785100,1.11942,1.11996,1.11930,1.11978,0.00
1506786000,1.11978,1.11984,1.11966,1.11979,0.00
1506786900,1.11979,1.12046,1.11951,1.12029,0.00
1506787800,1.12029,1.12063,1.12007,1.12047,0.00
1506788700,1.12047,1.12061,1.12007,1.12014,0.00
1506789600,1.12014,1.12015,1.11978,1.12008,0.00
1506790500,1.12008,1.12017,1.11990,1.11997,0.00
1506791400,1.11997,1.12064,1.11995,1.12035,0.00
1506792300,1.12035,1.12063,1.11994,1.12016,0.00
1506793200,1.12016,1.12027,1.12007,1.12010,0.00
1506794100,1.12010,1.12019,1.12004,1.12017,0.00
1506795000,1.12017,1.12050,1.12010,1.12043,0.00
1506795900,1.12043,1.12061,1.12013,1.12042,0.00
1506796800,1.12042,1.12108,1.12038,1.12088,0.00
1506797700,1.12088,1.12096,1.12081,1.12095,0.00
1506798600,1.12095,1.12101,1.12081,1.12091,0.00
1506799500,1.12091,1.12107,1.12074,1.12092,0.00
1506800400,1.12092,1.12098,1.12072,1.12073,0.00
1506801300,1.12073,1.12095,1.12045,1.12069,0.00
1506802200,1.12069,1.12071,1.12050,1.12068,0.00
1506803100,1.12068,1.12070,1.12057,1.12063,0.00
1506804000,1.12063,1.12078,1.12034,1.12074,0.00
1506804900,1.12074,1.12076,1.12056,1.12064,0.00
1506805800,1.12064,1.12066,1.12022,1.12025,0.00
1506806700,1.12025,1.12042,1.11988,1.11991,0.00
1506807600,1.11991,1.11992,1.11958,1.11962,0.00
1506808500,1.11962,1.11996,1.11955,1.11987,0.00
1506809400,1.11987,1.11996,1.11972,1.11990,0.00
1506810300,1.11990,1.11995,1.11971,1.11975,0.00
1506811200,1.11975,1.11989,1.11964,1.11988,0.00
1506812100,1.11988,1.11988,1.11970,1.11978,0.00
1506813000,1.11978,1.12003,1.11939,1.11949,0.00
1506813900,1.11949,1.11966,1.11944,1.11957,0.00
1506814800,1.11957,1.11995,1.11937,1.11989,0.00
1506815700,1.11989,1.12016,1.11979,1.12004,0.00
1506816600,1.12004,1.12018,1.11997,1.12003,0.00
1506817500,1.12003,1.12023,1.11986,1.12022,0.00
1506818400,1.12022,1.12028,1.12009,1.12019,0.00
1506819300,1.12019,1.12064,1.12016,1.12037,0.00
1506820200,1.12037,1.12069,1.12014,1.12062,0.00
1506821100,1.12062,1.12065,1.12034,1.12052,0.00
1506822000,1.12052,1.12082,1.12038,1.12074,0.00
1506822900,1.12074,1.12094,1.12054,1.12056,0.00
1506823800,1.12056,1.12062,1.12020,1.12062,0.00
1506824700,1.12062,1.12113,1.12049,1.12109,0.00
1506825600,1.12109,1.12120,1.12044,1.12052,0.00
1506826500,1.12052,1.12064,1.12030,1.12044,0.00
1506827400,1.12044,1.12100,1.12035,1.12081,0.00
1506828300,1.12081,1.12121,1.12076,1.12113,0.00
1506829200,1.12113,1.12128,1.12069,1.12078,0.00
1506830100,1.12078,1.12098,1.12048,1.12096,0.00
1506831000,1.12096,1.12100,1.12034,1.12060,0.00
1506831900,1.12060,1.12091,1.12050,1.12084,0.00
1506832800,1.12084,1.12087,1.12077,1.12086,0.00
1506833700,1.12086,1.12101,1.12054,1.12058,0.00
1506834600,1.12058,1.12065,1.12053,1.12061,0.00
1506835500,1.12061,1.12072,1.12007,1.12036,0.00
1506836400,1.12036,1.12072,1.12030,1.12071,0.00
1506837300,1.12071,1.12089,1.12034,1.12047,0.00
1506838200,1.12047,1.12094,1.12041,1.12092,0.00
1506839100,1.12092,1.12111,1.12079,1.12100,0.00
1506840000,1.12100,1.12130,1.12089,1.12114,0.00
1506840900,1.12114,1.12132,1.12106,1.12129,0.00
1506841800,1.12129,1.12152,1.12121,1.12133,0.00
1506842700,1.12133,1.12166,1.12115,1.12162,0.00
1506843600,1.12162,1.12167,1.12099,1.12113,0.00
1506844500,1.12113,1.12128,1.12096,1.12109,0.00
1506845400,1.12109,1.12130,1.12084,1.12128,0.00
1506846300,1.12128,1.12140,1.12108,1.12138,0.00
1506847200,1.12138,1.12166,1.12133,1.12156,0.00
1506848100,1.12156,1.12169,1.12112,1.12118,0.00
1506849000,1.12118,1.12171,1.12116,1.12166,0.00
1506849900,1.12166,1.12201,1.12142,1.12149,0.00
1506850800,1.12149,1.12166,1.12137,1.12162,0.00
1506851700,1.12162,1.12164,1.12135,1.12136,0.00
1506852600,1.12136,1.12160,1.12114,1.12155,0.00
1506853500,1.12155,1.12166,1.12096,1.12109,0.00
1506854400,1.12109,1.12145,1.12099,1.12143,0.00
1506855300,1.12143,1.12160,1.12129,1.12147,0.00
1506856200,1.12147,1.12153,1.12140,1.12150,0.00
1506857100,1.12150,1.12203,1.12137,1.12183,0.00
1506858000,1.12183,1.12194,1.12150,1.12173,0.00
1506858900,1.12173,1.12190,1.12121,1.12139,0.00
1506859800,1.12139,1.12147,1.12133,1.12140,0.00
1506860700,1.12140,1.12165,1.12114,1.12123,0.00
1506861600,1.12123,1.12153,1.12108,1.12110,0.00
1506862500,1.12110,1.12131,1.12101,1.12115,0.00
1506863400,1.12115,1.12122,1.12072,1.12083,0.00
1506864300,1.12083,1.12109,1.12048,1.12085,0.00
1506865200,1.12085,1.12094,1.12000,1.12048,0.00
1506866100,1.12048,1.12080,1.12044,1.12061,0.00
1506867000,1.12061,1.12077,1.12057,1.12071,0.00
1506867900,1.12071,1.12111,1.12048,1.12107,0.00
1506868800,1.12107,1.12141,1.12105,1.12107,0.00
1506869700,1.12107,1.12149,1.12105,1.12147,0.00
1506870600,1.12147,1.12176,1.12114,1.12159,0.00
1506871500,1.12159,1.12163,1.12124,1.12144,0.00
1506872400,1.12144,1.12168,1.12118,1.12129,0.00
1506873300,1.12129,1.12151,1.12112,1.12123,0.00
1506874200,1.12123,1.12158,1.12104,1.12140,0.00
1506875100,1.12140,1.12161,1.12127,1.12155,0.00
1506876000,1.12155,1.12192,1.12153,1.12175,0.00
1506876900,1.12175,1.12179,1.12171,1.12173,0.00
1506877800,1.12173,1.12188,1.12157,1.12160,0.00
1506878700,1.12160,1.12223,1.12137,1.12201,0.00
1506879600,1.12201,1.12226,1.12195,1.12220,0.00
1506880500,1.12220,1.12227,1.12198,1.12224,0.00
1506881400,1.12224,1.12262,1.12216,1.12254,0.00
1506882300,1.12254,1.12254,1.12246,1.12249,0.00
1506883200,1.12249,1.12266,1.12227,1.12243,0.00
1506884100,1.12243,1.12282,1.12221,1.12264,0.00
1506885000,1.12264,1.12276,1.12255,1.12257,0.00
1506885900,1.12257,1.12269,1.12221,1.12228,0.00
1506886800,1.12228,1.12232,1.12226,1.12230,0.00
1506887700,1.12230,1.12247,1.12198,1.12246,0.00
1506888600,1.12246,1.12267,1.12242,1.12255,0.00
1506889500,1.12255,1.12276,1.12244,1.12255,0.00
1506890400,1.12255,1.12278,1.12221,1.12241,0.00
1506891300,1.12241,1.12296,1.12237,1.12291,0.00
1506892200,1.12291,1.12294,1.12262,1.12269,0.00
1506893100,1.12269,1.12344,1.12263,1.12330,0.00
1506894000,1.12330,1.12363,1.12324,1.12346,0.00
1506894900,1.12346,1.12365,1.12332,1.12356,0.00
1506895800,1.12356,1.12384,1.12355,1.12359,0.00
1506896700,1.12359,1.12379,1.12337,1.12373,0.00
1506897600,1.12373,1.12382,1.12367,1.12368,0.00
1506898500,1.12368,1.12400,1.12342,1.12378,0.00
1506899400,1.12378,1.12405,1.12375,1.12394,0.00
1506900300,1.12394,1.12405,1.12376,1.12395,0.00
1506901200,1.12395,1.12416,1.12345,1.12353,0.00
1506902100,1.12353,1.12359,1.12318,1.12321,0.00
1506903000,1.12321,1.12329,1.12311,1.12317,0.00
1506903900,1.12317,1.12331,1.12302,1.12326,0.00
1506904800,1.12326,1.12333,1.12273,1.12285,0.00
1506905700,1.12285,1.12285,1.12262,1.12271,0.00
1506906600,1.12271,1.12283,1.12198,1.12243,0.00
1506907500,1.12243,1.12265,1.12242,1.12255,0.00
1506908400,1.12255,1.12281,1.12244,1.12271,0.00
1506909300,1.12271,1.12285,1.12254,1.12274,0.00
1506910200,1.12274,1.12274,1.12247,1.12253,0.00
1506911100,1.12253,1.12261,1.12206,1.12207,0.00
1506912000,1.12207,1.12218,1.12155,1.12174,0.00
1506912900,1.12174,1.12190,1.12166,1.12184,0.00
1506913800,1.12184,1.12196,1.12142,1.12162,0.00
1506914700,1.12162,1.12186,1.12162,1.12165,0.00
1506915600,1.12165,1.12196,1.12161,1.12178,0.00
1506916500,1.12178,1.12205,1.12155,1.12187,0.00
1506917400,1.12187,1.12204,1.12155,1.12158,0.00
1506918300,1.12158,1.12201,1.12157,1.12187,0.00
1506919200,1.12187,1.12210,1.12184,1.12207,0.00
1506920100,1.12207,1.12231,1.12152,1.12175,0.00
1506921000,1.12175,1.12190,1.12170,1.12177,0.00
1506921900,1.12177,1.12185,1.12136,1.12137,0.00
1506922800,1.12137,1.12182,1.12128,1.12143,0.00
1506923700,1.12143,1.12160,1.12111,1.12120,0.00
1506924600,1.12120,1.12146,1.12114,1.12140,0.00
1506925500,1.12140,1.12188,1.12126,1.12179,0.00
1506926400,1.12179,1.12189,1.12172,1.12181,0.00
1506927300,1.12181,1.12228,1.12162,1.12221,0.00
1506928200,1.12221,1.12287,1.12202,1.12269,0.00
1506929100,1.12269,1.12283,1.12203,1.12210,0.00
1506930000,1.12210,1.12212,1.12194,1.12201,0.00
1506930900,1.12201,1.12239,1.12192,1.12226,0.00
1506931800,1.12226,1.12276,1.12223,1.12257,0.00
1506932700,1.12257,1.12270,1.12244,1.12266,0.00
1506933600,1.12266,1.12270,1.12220,1.12241,0.00
1506934500,1.12241,1.12266,1.12238,1.12259,0.00
1506935400,1.12259,1.12273,1.12240,1.12269,0.00
1506936300,1.12269,1.12276,1.12268,1.12273,0.00
1506937200,1.12273,1.12286,1.12241,1.12253,0.00
1506938100,1.12253,1.12270,1.12246,1.12263,0.00
1506939000,1.12263,1.12265,1.12227,1.12232,0.00
1506939900,1.12232,1.12250,1.12205,1.12227,0.00
1506940800,1.12227,1.12228,1.12190,1.12206,0.00
1506941700,1.12206,1.12211,1.12200,1.12203,0.00
1506942600,1.12203,1.12212,1.12199,1.12200,0.00
1506943500,1.12200,1.12229,1.12195,1.12204,0.00
1506944400,1.12204,1.12208,1.12166,1.12182,0.00
1506945300,1.12182,1.12214,1.12157,1.12164,0.00
1506946200,1.12164,1.12184,1.12161,1.12175,0.00
1506947100,1.12175,1.12176,1.12145,1.12159,0.00
1506948000,1.12159,1.12174,1.12127,1.12142,0.00
1506948900,1.12142,1.12178,1.12130,1.12166,0.00
1506949800,1.12166,1.12209,1.12148,1.12204,0.00
1506950700,1.12204,1.12232,1.12182,1.12226,0.00
1506951600,1.12226,1.12236,1.12187,1.12198,0.00
1506952500,1.12198,1.12202,1.12164,1.12182,0.00
1506953400,1.12182,1.12194,1.12177,1.12193,0.00
1506954300,1.12193,1.12253,1.12168,1.12242,0.00
1506955200,1.12242,1.12269,1.12238,1.12255,0.00
1506956100,1.12255,1.12301,1.12232,1.12281,0.00
1506957000,1.12281,1.12307,1.12275,1.12297,0.00
1506957900,1.12297,1.12310,1.12269,1.12269,0.00
1506958800,1.12269,1.12301,1.12218,1.12233,0.00
1506959700,1.12233,1.12244,1.12198,1.12217,0.00
1506960600,1.12217,1.12240,1.12169,1.12200,0.00
1506961500,1.12200,1.12201,1.12139,1.12155,0.00
1506962400,1.12155,1.12170,1.12133,1.12147,0.00
1506963300,1.12147,1.12207,1.12136,1.12186,0.00
1506964200,1.12186,1.12191,1.12180,1.12189,0.00
1506965100,1.12189,1.12211,1.12188,1.12196,0.00
1506966000,1.12196,1.12232,1.12187,1.12218,0.00
1506966900,1.12218,1.12248,1.12211,1.12245,0.00
1506967800,1.12245,1.12252,1.12238,1.12248,0.00
1506968700,1.12248,1.12268,1.12243,1.12253,0.00
1506969600,1.12253,1.12254,1.12218,1.12219,0.00
1506970500,1.12219,1.12257,1.12217,1.12241,0.00
1506971400,1.12241,1.12255,1.12219,1.12244,0.00
1506972300,1.12244,1.12261,1.12200,1.12208,0.00
1506973200,1.12208,1.12237,1.12174,1.12192,0.00
1506974100,1.12192,1.12202,1.12123,1.12147,0.00
1506975000,1.12147,1.12164,1.12111,1.12139,0.00
1506975900,1.12139,1.12160,1.12114,1.12123,0.00
1506976800,1.12123,1.12125,1.12088,1.12122,0.00
1506977700,1.12122,1.12125,1.12070,1.12086,0.00
1506978600,1.12086,1.12113,1.12078,1.12103,0.00
1506979500,1.12103,1.12113,1.12073,1.12087,0.00
1506980400,1.12087,1.12118,1.12081,1.12097,0.00
1506981300,1.12097,1.12119,1.12088,1.12095,0.00
1506982200,1.12095,1.12177,1.12088,1.12163,0.00
1506983100,1.12163,1.12200,1.12155,1.12177,0.00
1506984000,1.12177,1.12186,1.12156,1.12181,0.00
1506984900,1.12181,1.12191,1.12143,1.12165,0.00
1506985800,1.12165,1.12174,1.12144,1.12145,0.00
1506986700,1.12145,1.12152,1.12120,1.12140,0.00
1506987600,1.12140,1.12166,1.12111,1.12117,0.00
1506988500,1.12117,1.12118,1.12071,1.12072,0.00
1506989400,1.12072,1.12087,1.12070,1.12084,0.00
1506990300,1.12084,1.12097,1.12044,1.12070,0.00
1506991200,1.12070,1.12115,1.12052,1.12100,0.00
1506992100,1.12100,1.12102,1.12082,1.12097,0.00
1506993000,1.12097,1.12135,1.12085,1.12095,0.00
1506993900,1.12095,1.12095,1.12074,1.12090,0.00
1506994800,1.12090,1.12096,1.12032,1.12058,0.00
1506995700,1.12058,1.12085,1.12023,1.12064,0.00
1506996600,1.12064,1.12068,1.12036,1.12039,0.00
1506997500,1.12039,1.12044,1.11990,1.12003,0.00
1506998400,1.12003,1.12042,1.12003,1.12024,0.00
1506999300,1.12024,1.12103,1.12005,1.12080,0.00
1507000200,1.12080,1.12082,1.12042,1.12075,0.00
1507001100,1.12075,1.12079,1.12046,1.12069,0.00
1507002000,1.12069,1.12126,1.12057,1.12116,0.00
1507002900,1.12116,1.12144,1.12110,1.12144,0.00
1507003800,1.12144,1.12148,1.12106,1.12127,0.00
1507004700,1.12127,1.12138,1.12127,1.12138,0.00
1507005600,1.12138,1.12163,1.12125,1.12155,0.00
1507006500,1.12155,1.12177,1.12137,1.12172,0.00
1507007400,1.12172,1.12194,1.12129,1.12158,0.00
1507008300,1.12158,1.12180,1.12140,1.12176,0.00
1507009200,1.12176,1.12177,1.12139,1.12140,0.00
1507010100,1.12140,1.12140,1.12127,1.12133,0.00
1507011000,1.12133,1.12145,1.12114,1.12128,0.00
1507011900,1.12128,1.12149,1.12120,1.12138,0.00
1507012800,1.12138,1.12164,1.12111,1.12119,0.00
1507013700,1.12119,1.12166,1.12108,1.12152,0.00
1507014600,1.12152,1.12168,1.12144,1.12156,0.00
1507015500,1.12156,1.12189,1.12136,1.12182,0.00
1507016400,1.12182,1.12241,1.12169,1.12238,0.00
1507017300,1.12238,1.12239,1.12228,1.12235,0.00
1507018200,1.12235,1.12263,1.12235,1.12250,0.00
1507019100,1.12250,1.12264,1.12248,1.12260,0.00
1507020000,1.12260,1.12310,1.12252,1.12293,0.00
1507020900,1.12293,1.12311,1.12257,1.12272,0.00
1507021800,1.12272,1.12280,1.12256,1.12261,0.00
1507022700,1.12261,1.12275,1.12224,1.12235,0.00
1507023600,1.12235,1.12262,1.12165,1.12180,0.00
1507024500,1.12180,1.12197,1.12167,1.12177,0.00
1507025400,1.12177,1.12201,1.12162,1.12188,0.00
1507026300,1.12188,1.12241,1.12185,1.12219,0.00
1507027200,1.12219,1.12229,1.12203,1.12224,0.00
1507028100,1.12224,1.12233,1.12184,1.12194,0.00
1507029000,1.12194,1.12212,1.12189,1.12211,0.00
1507029900,1.12211,1.12251,1.12206,1.12232,0.00
1507030800,1.12232,1.12240,1.12199,1.12208,0.00
1507031700,1.12208,1.12234,1.12199,1.12227,0.00
1507032600,1.12227,1.12249,1.12224,1.12227,0.00
1507033500,1.12227,1.12230,1.12182,1.12197,0.00
1507034400,1.12197,1.12202,1.12171,1.12190,0.00
1507035300,1.12190,1.12192,1.12164,1.12168,0.00
1507036200,1.12168,1.12185,1.12153,1.12154,0.00
1507037100,1.12154,1.12200,1.12148,1.12180,0.00
1507038000,1.12180,1.12218,1.12180,1.12192,0.00
1507038900,1.12192,1.12195,1.12175,1.12188,0.00
1507039800,1.12188,1.12237,1.12177,1.12213,0.00
1507040700,1.12213,1.12268,1.12205,1.12251,0.00
1507041600,1.12251,1.12260,1.12225,1.12238,0.00
1507042500,1.12238,1.12249,1.12233,1.12248,0.00
1507043400,1.12248,1.12276,1.12217,1.12226,0.00
1507044300,1.12226,1.12249,1.12219,1.12241,0.00
1507045200,1.12241,1.12265,1.12229,1.12250,0.00
1507046100,1.12250,1.12320,1.12245,1.12301,0.00
1507047000,1.12301,1.12306,1.12237,1.12249,0.00
1507047900,1.12249,1.12250,1.12208,1.12219,0.00
1507048800,1.12219,1.12272,1.12193,1.12250,0.00
1507049700,1.12250,1.12283,1.12229,1.12236,0.00
1507050600,1.12236,1.12249,1.12223,1.12247,0.00
1507051500,1.12247,1.12252,1.12220,1.12226,0.00
1507052400,1.12226,1.12248,1.12213,1.12222,0.00
1507053300,1.12222,1.12223,1.12208,1.12213,0.00
1507054200,1.12213,1.12215,1.12178,1.12203,0.00
1507055100,1.12203,1.12226,1.12191,1.12223,0.00
1507056000,1.12223,1.12257,1.12192,1.12236,0.00
1507056900,1.12236,1.12252,1.12232,1.12239,0.00
1507057800,1.12239,1.12263,1.12206,1.12212,0.00
1507058700,1.12212,1.12237,1.12181,1.12186,0.00
1507059600,1.12186,1.12230,1.12157,1.12207,0.00
1507060500,1.12207,1.12216,1.12156,1.12173,0.00
1507061400,1.12173,1.12176,1.12145,1.12149,0.00
1507062300,1.12149,1.12151,1.12107,1.12122,0.00
1507063200,1.12122,1.12126,1.12083,1.12102,0.00
1507064100,1.12102,1.12123,1.12056,1.12076,0.00
1507065000,1.12076,1.12115,1.12056,1.12090,0.00
1507065900,1.12090,1.12099,1.12084,1.12093,0.00
1507066800,1.12093,1.12113,1.12079,1.12102,0.00
1507067700,1.12102,1.12136,1.12089,1.12130,0.00
1507068600,1.12130,1.12157,1.12121,1.12136,0.00
1507069500,1.12136,1.12146,1.12114,1.12131,0.00
1507070400,1.12131,1.12143,1.12129,1.12132,0.00
1507071300,1.12132,1.12155,1.12125,1.12128,0.00
1507072200,1.12128,1.12130,1.12102,1.12109,0.00
1507073100,1.12109,1.12134,1.12108,1.12112,0.00
1507074000,1.12112,1.12175,1.12101,1.12153,0.00
1507074900,1.12153,1.12193,1.12150,1.12189,0.00
1507075800,1.12189,1.12221,1.12171,1.12174,0.00
1507076700,1.12174,1.12192,1.12171,1.12177,0.00
1507077600,1.12177,1.12186,1.12125,1.12139,0.00
1507078500,1.12139,1.12156,1.12085,1.12096,0.00
1507079400,1.12096,1.12158,1.12093,1.12132,0.00
1507080300,1.12132,1.12176,1.12131,1.12153,0.00
1507081200,1.12153,1.12177,1.12113,1.12119,0.00
1507082100,1.12119,1.12134,1.12104,1.12111,0.00
1507083000,1.12111,1.12133,1.12110,1.12127,0.00
1507083900,1.12127,1.12195,1.12126,1.12179,0.00
1507084800,1.12179,1.12201,1.12141,1.12146,0.00
1507085700,1.12146,1.12163,1.12103,1.12129,0.00
1507086600,1.12129,1.12223,1.12120,1.12196,0.00
1507087500,1.12196,1.12205,1.12183,1.12196,0.00
1507088400,1.12196,1.12228,1.12189,1.12214,0.00
1507089300,1.12214,1.12245,1.12182,1.12242,0.00
1507090200,1.12242,1.12328,1.12234,1.12302,0.00
1507091100,1.12302,1.12330,1.12301,1.12302,0.00
1507092000,1.12302,1.12324,1.12284,1.12286,0.00
1507092900,1.12286,1.12290,1.12278,1.12281,0.00
1507093800,1.12281,1.12304,1.12263,1.12267,0.00
1507094700,1.12267,1.12283,1.12234,1.12245,0.00
1507095600,1.12245,1.12253,1.12216,1.12235,0.00
1507096500,1.12235,1.12292,1.12222,1.12275,0.00
1507097400,1.12275,1.12305,1.12264,1.12267,0.00
1507098300,1.12267,1.12271,1.12219,1.12251,0.00
1507099200,1.12251,1.12308,1.12234,1.12281,0.00
1507100100,1.12281,1.12312,1.12273,1.12307,0.00
1507101000,1.12307,1.12364,1.12304,1.12361,0.00
1507101900,1.12361,1.12389,1.12352,1.12363,0.00
1507102800,1.12363,1.12366,1.12348,1.12354,0.00
1507103700,1.12354,1.12394,1.12354,1.12358,0.00
1507104600,1.12358,1.12391,1.12340,1.12376,0.00
1507105500,1.12376,1.12395,1.12375,1.12384,0.00
1507106400,1.12384,1.12395,1.12361,1.12377,0.00
1507107300,1.12377,1.12428,1.12371,1.12421,0.00
1507108200,1.12421,1.12440,1.12402,1.12406,0.00
1507109100,1.12406,1.12467,1.12385,1.12461,0.00
1507110000,1.12461,1.12465,1.12449,1.12451,0.00
1507110900,1.12451,1.12472,1.12421,1.12426,0.00
1507111800,1.12426,1.12428,1.12375,1.12380,0.00
1507112700,1.12380,1.12402,1.12366,1.12390,0.00
1507113600,1.12390,1.12425,1.12346,1.12347,0.00
1507114500,1.12347,1.12369,1.12319,1.12325,0.00
1507115400,1.12325,1.12342,1.12310,1.12323,0.00
1507116300,1.12323,1.12325,1.12318,1.12323,0.00
1507117200,1.12323,1.12410,1.12310,1.12364,0.00
1507118100,1.12364,1.12378,1.12361,1.12369,0.00
1507119000,1.12369,1.12382,1.12358,1.12371,0.00
1507119900,1.12371,1.12390,1.12342,1.12350,0.00
1507120800,1.12350,1.12359,1.12322,1.12335,0.00
1507121700,1.12335,1.12383,1.12333,1.12358,0.00
1507122600,1.12358,1.12387,1.12352,1.12374,0.00
1507123500,1.12374,1.12466,1.12360,1.12464,0.00
1507124400,1.12464,1.12508,1.12450,1.12503,0.00
1507125300,1.12503,1.12549,1.12499,1.12519,0.00
1507126200,1.12519,1.12520,1.12484,1.12490,0.00
1507127100,1.12490,1.12516,1.12474,1.12480,0.00
1507128000,1.12480,1.12524,1.12463,1.12491,0.00
1507128900,1.12491,1.12510,1.12479,1.12503,0.00
1507129800,1.12503,1.12544,1.12484,1.12533,0.00
1507130700,1.12533,1.12551,1.12473,1.12502,0.00
1507131600,1.12502,1.12516,1.12488,1.12508,0.00
1507132500,1.12508,1.12543,1.12506,1.12520,0.00
1507133400,1.12520,1.12559,1.12513,1.12558,0.00
1507134300,1.12558,1.12604,1.12550,1.12591,0.00
1507135200,1.12591,1.12605,1.12570,1.12596,0.00
1507136100,1.12596,1.12607,1.12563,1.12585,0.00
1507137000,1.12585,1.12585,1.12579,1.12585,0.00
1507137900,1.12585,1.12623,1.12567,1.12616,0.00
1507138800,1.12616,1.12641,1.12604,1.12633,0.00
1507139700,1.12633,1.12640,1.12601,1.12612,0.00
1507140600,1.12612,1.12623,1.12583,1.12588,0.00
1507141500,1.12588,1.12625,1.12570,1.12618,0.00
1507142400,1.12618,1.12651,1.12604,1.12647,0.00
1507143300,1.12647,1.12729,1.12629,1.12698,0.00
1507144200,1.12698,1.12723,1.12658,1.12686,0.00
1507145100,1.12686,1.12737,1.12675,1.12724,0.00
1507146000,1.12724,1.12734,1.12687,1.12695,0.00
1507146900,1.12695,1.12724,1.12682,1.12690,0.00
1507147800,1.12690,1.12715,1.12675,1.12705,0.00
1507148700,1.12705,1.12728,1.12702,1.12721,0.00
1507149600,1.12721,1.12754,1.12692,1.12751,0.00
1507150500,1.12751,1.12765,1.12747,1.12763,0.00
1507151400,1.12763,1.12772,1.12756,1.12759,0.00
1507152300,1.12759,1.12812,1.12726,1.12797,0.00
1507153200,1.12797,1.12809,1.12738,1.12747,0.00
1507154100,1.12747,1.12780,1.12744,1.12769,0.00
1507155000,1.12769,1.12783,1.12767,1.12782,0.00
1507155900,1.12782,1.12795,1.12774,1.12794,0.00
1507156800,1.12794,1.12798,1.12758,1.12787,0.00
1507157700,1.12787,1.12799,1.12781,1.12784,0.00
1507158600,1.12784,1.12801,1.12706,1.12724,0.00
1507159500,1.12724,1.12772,1.12683,1.12744,0.00
1507160400,1.12744,1.12794,1.12735,1.12769,0.00
1507161300,1.12769,1.12792,1.12756,1.12777,0.00
1507162200,1.12777,1.12798,1.12701,1.12738,0.00
1507163100,1.12738,1.12744,1.12735,1.12742,0.00
1507164000,1.12742,1.12763,1.12735,1.12754,0.00
1507164900,1.12754,1.12777,1.12746,1.12775,0.00
1507165800,1.12775,1.12794,1.12754,1.12765,0.00
1507166700,1.12765,1.12791,1.12744,1.12785,0.00
1507167600,1.12785,1.12824,1.12771,1.12823,0.00
1507168500,1.12823,1.12878,1.12798,1.12868,0.00
1507169400,1.12868,1.12882,1.12832,1.12869,0.00
