time,open,high,low,close,volume
1532846400,1.11812,1.11844,1.11811,1.11841,0.00
1532850000,1.11841,1.11891,1.11811,1.11863,0.00
1532853600,1.11863,1.11872,1.11796,1.11831,0.00
1532857200,1.11831,1.11885,1.11770,1.11793,0.00
1532860800,1.11793,1.11795,1.11781,1.11782,0.00
1532864400,1.11782,1.11825,1.11777,1.11815,0.00
1532868000,1.11815,1.11825,1.11768,1.11780,0.00
1532871600,1.11780,1.11828,1.11744,1.11819,0.00
1532875200,1.11819,1.11898,1.11792,1.11870,0.00
1532878800,1.11870,1.11922,1.11852,1.11898,0.00
1532882400,1.11898,1.11918,1.11848,1.11851,0.00
1532886000,1.11851,1.11998,1.11827,1.11945,0.00
1532889600,1.11945,1.11975,1.11929,1.11959,0.00
1532893200,1.11959,1.12021,1.11935,1.12019,0.00
1532896800,1.12019,1.12041,1.11948,1.12000,0.00
1532900400,1.12000,1.12001,1.11944,1.11976,0.00
1532904000,1.11976,1.12012,1.11894,1.11955,0.00
1532907600,1.11955,1.11964,1.11940,1.11948,0.00
1532911200,1.11948,1.11973,1.11926,1.11952,0.00
1532914800,1.11952,1.11989,1.11930,1.11961,0.00
1532918400,1.11961,1.11993,1.11910,1.11933,0.00
1532922000,1.11933,1.11965,1.11894,1.11953,0.00
1532925600,1.11953,1.11992,1.11900,1.11909,0.00
1532929200,1.11909,1.11915,1.11780,1.11798,0.00
1532932800,1.11798,1.11802,1.11724,1.11738,0.00
1532936400,1.11738,1.11747,1.11705,1.11716,0.00
1532940000,1.11716,1.11798,1.11713,1.11759,0.00
1532943600,1.11759,1.11807,1.11741,1.11806,0.00
1532947200,1.11806,1.11838,1.11685,1.11714,0.00
1532950800,1.11714,1.11731,1.11699,1.11701,0.00
1532954400,1.11701,1.11723,1.11676,1.11679,0.00
1532958000,1.11679,1.11699,1.11656,1.11675,0.00
1532961600,1.11675,1.11702,1.11574,1.11625,0.00
1532965200,1.11625,1.11642,1.11547,1.11628,0.00
1532968800,1.11628,1.11654,1.11588,1.11635,0.00
1532972400,1.11635,1.11651,1.11491,1.11512,0.00
1532976000,1.11512,1.11544,1.11463,1.11473,0.00
1532979600,1.11473,1.11477,1.11425,1.11448,0.00
1532983200,1.11448,1.11467,1.11408,1.11461,0.00
1532986800,1.11461,1.11493,1.11319,1.11326,0.00
1532990400,1.11326,1.11372,1.11310,1.11336,0.00
1532994000,1.11336,1.11403,1.11327,1.11371,0.00
1532997600,1.11371,1.11376,1.11322,1.11347,0.00
1533001200,1.11347,1.11394,1.11329,1.11392,0.00
1533004800,1.11392,1.11464,1.11364,1.11412,0.00
1533008400,1.11412,1.11420,1.11395,1.11397,0.00
1533012000,1.11397,1.11483,1.11381,1.11468,0.00
1533015600,1.11468,1.11469,1.11408,1.11451,0.00
1533019200,1.11451,1.11510,1.11395,1.11484,0.00
1533022800,1.11484,1.11491,1.11446,1.11459,0.00
1533026400,1.11459,1.11543,1.11439,1.11514,0.00
1533030000,1.11514,1.11529,1.11478,1.11507,0.00
1533033600,1.11507,1.11589,1.11472,1.11474,0.00
1533037200,1.11474,1.11485,1.11415,1.11430,0.00
1533040800,1.11430,1.11431,1.11379,1.11422,0.00
1533044400,1.11422,1.11437,1.11349,1.11354,0.00
1533048000,1.11354,1.11365,1.11218,1.11259,0.00
1533051600,1.11259,1.11311,1.11224,1.11289,0.00
1533055200,1.11289,1.11315,1.11173,1.11191,0.00
1533058800,1.11191,1.11218,1.11116,1.11156,0.00
1533062400,1.11156,1.11180,1.11130,1.11133,0.00
1533066000,1.11133,1.11193,1.11104,1.11121,0.00
1533069600,1.11121,1.11146,1.11109,1.11143,0.00
1533073200,1.11143,1.11199,1.11127,1.11199,0.00
1533076800,1.11199,1.11206,1.11166,1.11168,0.00
1533080400,1.11168,1.11255,1.11109,1.11158,0.00
1533084000,1.11158,1.11197,1.11110,1.11180,0.00
1533087600,1.11180,1.11199,1.11179,1.11197,0.00
1533091200,1.11197,1.11281,1.11172,1.11256,0.00
1533094800,1.11256,1.11268,1.11144,1.11160,0.00
1533098400,1.11160,1.11174,1.10994,1.11070,0.00
1533102000,1.11070,1.11071,1.10987,1.11004,0.00
1533105600,1.11004,1.11015,1.10956,1.11013,0.00
1533109200,1.11013,1.11018,1.10927,1.10948,0.00
1533112800,1.10948,1.10978,1.10824,1.10851,0.00
1533116400,1.10851,1.10915,1.10833,1.10870,0.00
1533120000,1.10870,1.10891,1.10840,1.10854,0.00
1533123600,1.10854,1.10859,1.10800,1.10822,0.00
1533127200,1.10822,1.10876,1.10800,1.10866,0.00
1533130800,1.10866,1.10886,1.10864,1.10879,0.00
1533134400,1.10879,1.10886,1.10833,1.10836,0.00
1533138000,1.10836,1.10876,1.10742,1.10771,0.00
1533141600,1.10771,1.10828,1.10726,1.10810,0.00
1533145200,1.10810,1.10911,1.10794,1.10902,0.00
1533148800,1.10902,1.10926,1.10879,1.10926,0.00
1533152400,1.10926,1.10952,1.10920,1.10950,0.00
1533156000,1.10950,1.10984,1.10815,1.10877,0.00
1533159600,1.10877,1.10919,1.10759,1.10783,0.00
1533163200,1.10783,1.10799,1.10759,1.10784,0.00
1533166800,1.10784,1.10816,1.10681,1.10714,0.00
1533170400,1.10714,1.10729,1.10693,1.10703,0.00
1533174000,1.10703,1.10737,1.10629,1.10639,0.00
1533177600,1.10639,1.10665,1.10474,1.10499,0.00
1533181200,1.10499,1.10506,1.10372,1.10440,0.00
1533184800,1.10440,1.10514,1.10414,1.10429,0.00
1533188400,1.10429,1.10448,1.10392,1.10392,0.00
1533192000,1.10392,1.10444,1.10327,1.10336,0.00
1533195600,1.10336,1.10380,1.10323,1.10378,0.00
1533199200,1.10378,1.10477,1.10367,1.10450,0.00
1533202800,1.10450,1.10472,1.10355,1.10407,0.00
1533206400,1.10407,1.10418,1.10311,1.10329,0.00
1533210000,1.10329,1.10341,1.10313,1.10316,0.00
1533213600,1.10316,1.10329,1.10234,1.10256,0.00
1533217200,1.10256,1.10260,1.10178,1.10257,0.00
1533220800,1.10257,1.10310,1.10256,1.10275,0.00
1533224400,1.10275,1.10277,1.10233,1.10267,0.00
1533228000,1.10267,1.10319,1.10249,1.10292,0.00
1533231600,1.10292,1.10315,1.10136,1.10196,0.00
1533235200,1.10196,1.10345,1.10182,1.10261,0.00
1533238800,1.10261,1.10404,1.10221,1.10382,0.00
1533242400,1.10382,1.10429,1.10341,1.10357,0.00
1533246000,1.10357,1.10381,1.10289,1.10336,0.00
1533249600,1.10336,1.10349,1.10246,1.10284,0.00
1533253200,1.10284,1.10317,1.10283,1.10304,0.00
1533256800,1.10304,1.10352,1.10211,1.10265,0.00
1533260400,1.10265,1.10273,1.10210,1.10256,0.00
1533264000,1.10256,1.10290,1.10224,1.10257,0.00
1533267600,1.10257,1.10257,1.10193,1.10245,0.00
1533271200,1.10245,1.10256,1.10204,1.10233,0.00
1533274800,1.10233,1.10329,1.10226,1.10271,0.00
1533278400,1.10271,1.10340,1.10264,1.10332,0.00
1533282000,1.10332,1.10335,1.10261,1.10323,0.00
1533285600,1.10323,1.10388,1.10229,1.10250,0.00
1533289200,1.10250,1.10341,1.10205,1.10326,0.00
1533292800,1.10326,1.10343,1.10248,1.10284,0.00
1533296400,1.10284,1.10289,1.10252,1.10284,0.00
1533300000,1.10284,1.10300,1.10242,1.10281,0.00
1533303600,1.10281,1.10323,1.10272,1.10276,0.00
1533307200,1.10276,1.10329,1.10254,1.10284,0.00
1533310800,1.10284,1.10324,1.10234,1.10262,0.00
1533314400,1.10262,1.10311,1.10213,1.10258,0.00
1533318000,1.10258,1.10320,1.10211,1.10219,0.00
1533321600,1.10219,1.10244,1.10168,1.10231,0.00
1533325200,1.10231,1.10310,1.10205,1.10296,0.00
1533328800,1.10296,1.10392,1.10284,1.10376,0.00
1533332400,1.10376,1.10399,1.10301,1.10346,0.00
1533336000,1.10346,1.10429,1.10333,1.10399,0.00
1533339600,1.10399,1.10427,1.10345,1.10377,0.00
1533343200,1.10377,1.10489,1.10342,1.10468,0.00
1533346800,1.10468,1.10509,1.10429,1.10461,0.00
1533350400,1.10461,1.10483,1.10430,1.10457,0.00
1533354000,1.10457,1.10459,1.10384,1.10431,0.00
1533357600,1.10431,1.10436,1.10409,1.10434,0.00
1533361200,1.10434,1.10469,1.10411,1.10432,0.00
1533364800,1.10432,1.10534,1.10391,1.10526,0.00
1533368400,1.10526,1.10533,1.10475,1.10498,0.00
1533372000,1.10498,1.10513,1.10359,1.10391,0.00
1533375600,1.10391,1.10397,1.10290,1.10304,0.00
1533379200,1.10304,1.10362,1.10255,1.10355,0.00
1533382800,1.10355,1.10355,1.10290,1.10306,0.00
1533386400,1.10306,1.10359,1.10226,1.10231,0.00
1533390000,1.10231,1.10271,1.10175,1.10264,0.00
1533393600,1.10264,1.10286,1.10209,1.10286,0.00
1533397200,1.10286,1.10360,1.10263,1.10357,0.00
1533400800,1.10357,1.10390,1.10246,1.10256,0.00
1533404400,1.10256,1.10341,1.10219,1.10320,0.00
1533408000,1.10320,1.10358,1.10250,1.10302,0.00
1533411600,1.10302,1.10341,1.10265,1.10330,0.00
1533415200,1.10330,1.10346,1.10260,1.10274,0.00
1533418800,1.10274,1.10334,1.10230,1.10326,0.00
1533422400,1.10326,1.10365,1.10285,1.10288,0.00
1533426000,1.10288,1.10314,1.10264,1.10267,0.00
1533429600,1.10267,1.10416,1.10252,1.10334,0.00
1533433200,1.10334,1.10353,1.10273,1.10279,0.00
1533436800,1.10279,1.10350,1.10242,1.10349,0.00
1533440400,1.10349,1.10464,1.10333,1.10391,0.00
1533444000,1.10391,1.10520,1.10378,1.10482,0.00
1533447600,1.10482,1.10506,1.10419,1.10455,0.00
1533451200,1.10455,1.10512,1.10447,1.10512,0.00
1533454800,1.10512,1.10586,1.10496,1.10574,0.00
1533458400,1.10574,1.10600,1.10497,1.10561,0.00
1533462000,1.10561,1.10602,1.10540,1.10568,0.00
1533465600,1.10568,1.10631,1.10474,1.10499,0.00
1533469200,1.10499,1.10574,1.10478,1.10571,0.00
1533472800,1.10571,1.10657,1.10530,1.10580,0.00
1533476400,1.10580,1.10596,1.10533,1.10545,0.00
1533480000,1.10545,1.10552,1.10488,1.10501,0.00
1533483600,1.10501,1.10532,1.10431,1.10459,0.00
1533487200,1.10459,1.10528,1.10444,1.10494,0.00
1533490800,1.10494,1.10517,1.10477,1.10501,0.00
1533494400,1.10501,1.10503,1.10450,1.10457,0.00
1533498000,1.10457,1.10479,1.10407,1.10411,0.00
1533501600,1.10411,1.10434,1.10349,1.10379,0.00
1533505200,1.10379,1.10461,1.10216,1.10239,0.00
1533508800,1.10239,1.10293,1.10227,1.10286,0.00
1533512400,1.10286,1.10310,1.10274,1.10287,0.00
1533516000,1.10287,1.10387,1.10238,1.10367,0.00
1533519600,1.10367,1.10371,1.10316,1.10330,0.00
1533523200,1.10330,1.10393,1.10330,1.10361,0.00
1533526800,1.10361,1.10468,1.10338,1.10432,0.00
1533530400,1.10432,1.10439,1.10337,1.10350,0.00
1533534000,1.10350,1.10364,1.10225,1.10254,0.00
1533537600,1.10254,1.10290,1.10153,1.10161,0.00
1533541200,1.10161,1.10227,1.10155,1.10184,0.00
1533544800,1.10184,1.10219,1.10125,1.10142,0.00
1533548400,1.10142,1.10211,1.10119,1.10171,0.00
1533552000,1.10171,1.10174,1.10167,1.10169,0.00
1533555600,1.10169,1.10225,1.10143,1.10214,0.00
1533559200,1.10214,1.10228,1.10160,1.10199,0.00
1533562800,1.10199,1.10271,1.10184,1.10239,0.00
1533566400,1.10239,1.10242,1.10167,1.10175,0.00
1533570000,1.10175,1.10181,1.10111,1.10132,0.00
1533573600,1.10132,1.10186,1.10092,1.10163,0.00
1533577200,1.10163,1.10182,1.10141,1.10155,0.00
1533580800,1.10155,1.10166,1.10109,1.10158,0.00
1533584400,1.10158,1.10172,1.10120,1.10147,0.00
1533588000,1.10147,1.10177,1.10085,1.10092,0.00
1533591600,1.10092,1.10153,1.10048,1.10064,0.00
1533595200,1.10064,1.10071,1.10026,1.10032,0.00
1533598800,1.10032,1.10059,1.09992,1.10004,0.00
1533602400,1.10004,1.10009,1.09955,1.09996,0.00
1533606000,1.09996,1.10088,1.09986,1.10046,0.00
1533609600,1.10046,1.10056,1.10032,1.10053,0.00
1533613200,1.10053,1.10061,1.09911,1.09928,0.00
1533616800,1.09928,1.10001,1.09921,1.09988,0.00
1533620400,1.09988,1.10058,1.09981,1.10027,0.00
1533624000,1.10027,1.10030,1.09981,1.09995,0.00
1533627600,1.09995,1.10052,1.09976,1.10014,0.00
1533631200,1.10014,1.10060,1.09962,1.09978,0.00
1533634800,1.09978,1.10016,1.09872,1.09915,0.00
1533638400,1.09915,1.09933,1.09865,1.09911,0.00
1533642000,1.09911,1.09923,1.09857,1.09867,0.00
1533645600,1.09867,1.09903,1.09849,1.09885,0.00
1533649200,1.09885,1.09894,1.09881,1.09887,0.00
1533652800,1.09887,1.09958,1.09860,1.09945,0.00
1533656400,1.09945,1.09963,1.09876,1.09903,0.00
1533660000,1.09903,1.09935,1.09867,1.09890,0.00
1533663600,1.09890,1.09934,1.09877,1.09901,0.00
1533667200,1.09901,1.09918,1.09782,1.09798,0.00
1533670800,1.09798,1.09808,1.09689,1.09693,0.00
1533674400,1.09693,1.09718,1.09663,1.09701,0.00
1533678000,1.09701,1.09701,1.09613,1.09619,0.00
1533681600,1.09619,1.09815,1.09585,1.09766,0.00
1533685200,1.09766,1.09819,1.09758,1.09795,0.00
1533688800,1.09795,1.09811,1.09721,1.09748,0.00
1533692400,1.09748,1.09749,1.09721,1.09745,0.00
1533696000,1.09745,1.09776,1.09621,1.09661,0.00
1533699600,1.09661,1.09729,1.09657,1.09697,0.00
1533703200,1.09697,1.09735,1.09674,1.09714,0.00
1533706800,1.09714,1.09869,1.09657,1.09770,0.00
1533710400,1.09770,1.09822,1.09738,1.09792,0.00
1533714000,1.09792,1.09807,1.09757,1.09806,0.00
1533717600,1.09806,1.09849,1.09755,1.09836,0.00
1533721200,1.09836,1.09874,1.09814,1.09867,0.00
1533724800,1.09867,1.09898,1.09840,1.09841,0.00
1533728400,1.09841,1.09857,1.09816,1.09823,0.00
1533732000,1.09823,1.09846,1.09712,1.09776,0.00
1533735600,1.09776,1.09823,1.09771,1.09806,0.00
1533739200,1.09806,1.09814,1.09681,1.09716,0.00
1533742800,1.09716,1.09799,1.09692,1.09781,0.00
1533746400,1.09781,1.09827,1.09763,1.09764,0.00
1533750000,1.09764,1.09765,1.09723,1.09723,0.00
1533753600,1.09723,1.09773,1.09680,1.09740,0.00
1533757200,1.09740,1.09769,1.09638,1.09644,0.00
1533760800,1.09644,1.09680,1.09609,1.09629,0.00
1533764400,1.09629,1.09657,1.09557,1.09629,0.00
1533768000,1.09629,1.09644,1.09532,1.09592,0.00
1533771600,1.09592,1.09630,1.09555,1.09607,0.00
1533775200,1.09607,1.09677,1.09602,1.09646,0.00
1533778800,1.09646,1.09691,1.09601,1.09667,0.00
1533782400,1.09667,1.09705,1.09605,1.09660,0.00
1533786000,1.09660,1.09778,1.09639,1.09767,0.00
1533789600,1.09767,1.09857,1.09732,1.09812,0.00
1533793200,1.09812,1.09882,1.09806,1.09844,0.00
1533796800,1.09844,1.09850,1.09777,1.09841,0.00
1533800400,1.09841,1.09883,1.09840,1.09882,0.00
1533804000,1.09882,1.09886,1.09750,1.09799,0.00
1533807600,1.09799,1.09871,1.09788,1.09857,0.00
1533811200,1.09857,1.09862,1.09781,1.09783,0.00
1533814800,1.09783,1.09788,1.09755,1.09764,0.00
1533818400,1.09764,1.09801,1.09736,1.09770,0.00
1533822000,1.09770,1.09797,1.09743,1.09753,0.00
1533825600,1.09753,1.09794,1.09725,1.09728,0.00
1533829200,1.09728,1.09823,1.09701,1.09746,0.00
1533832800,1.09746,1.09877,1.09745,1.09840,0.00
1533836400,1.09840,1.09844,1.09828,1.09837,0.00
1533840000,1.09837,1.09908,1.09806,1.09885,0.00
1533843600,1.09885,1.09953,1.09884,1.09944,0.00
1533847200,1.09944,1.09964,1.09873,1.09918,0.00
1533850800,1.09918,1.09948,1.09909,1.09928,0.00
1533854400,1.09928,1.09945,1.09834,1.09913,0.00
1533858000,1.09913,1.10016,1.09856,1.09986,0.00
1533861600,1.09986,1.09998,1.09868,1.09877,0.00
1533865200,1.09877,1.09904,1.09784,1.09820,0.00
1533868800,1.09820,1.09869,1.09751,1.09762,0.00
1533872400,1.09762,1.09812,1.09746,1.09791,0.00
1533876000,1.09791,1.09954,1.09790,1.09888,0.00
1533879600,1.09888,1.09890,1.09820,1.09848,0.00
1533883200,1.09848,1.09878,1.09752,1.09789,0.00
1533886800,1.09789,1.09798,1.09717,1.09733,0.00
1533890400,1.09733,1.09763,1.09681,1.09720,0.00
1533894000,1.09720,1.09781,1.09696,1.09775,0.00
1533897600,1.09775,1.09874,1.09767,1.09855,0.00
1533901200,1.09855,1.09870,1.09823,1.09835,0.00
1533904800,1.09835,1.09848,1.09732,1.09748,0.00
1533908400,1.09748,1.09778,1.09712,1.09723,0.00
1533912000,1.09723,1.09772,1.09715,1.09722,0.00
1533915600,1.09722,1.09757,1.09632,1.09644,0.00
1533919200,1.09644,1.09708,1.09637,1.09637,0.00
1533922800,1.09637,1.09664,1.09625,1.09630,0.00
1533926400,1.09630,1.09692,1.09591,1.09638,0.00
1533930000,1.09638,1.09681,1.09630,1.09653,0.00
1533933600,1.09653,1.09699,1.09615,1.09627,0.00
1533937200,1.09627,1.09633,1.09582,1.09623,0.00
1533940800,1.09623,1.09625,1.09575,1.09587,0.00
1533944400,1.09587,1.09607,1.09529,1.09544,0.00
1533948000,1.09544,1.09594,1.09543,1.09587,0.00
1533951600,1.09587,1.09665,1.09571,1.09629,0.00
1533955200,1.09629,1.09637,1.09582,1.09598,0.00
1533958800,1.09598,1.09642,1.09572,1.09622,0.00
1533962400,1.09622,1.09630,1.09567,1.09601,0.00
1533966000,1.09601,1.09694,1.09585,1.09650,0.00
1533969600,1.09650,1.09684,1.09562,1.09595,0.00
1533973200,1.09595,1.09646,1.09578,1.09620,0.00
1533976800,1.09620,1.09622,1.09528,1.09554,0.00
1533980400,1.09554,1.09557,1.09533,1.09551,0.00
1533984000,1.09551,1.09609,1.09521,1.09553,0.00
1533987600,1.09553,1.09596,1.09499,1.09582,0.00
1533991200,1.09582,1.09595,1.09479,1.09506,0.00
1533994800,1.09506,1.09508,1.09438,1.09441,0.00
1533998400,1.09441,1.09508,1.09406,1.09445,0.00
1534002000,1.09445,1.09525,1.09418,1.09523,0.00
1534005600,1.09523,1.09585,1.09519,1.09578,0.00
1534009200,1.09578,1.09593,1.09553,1.09573,0.00
1534012800,1.09573,1.09663,1.09511,1.09614,0.00
1534016400,1.09614,1.09667,1.09595,1.09601,0.00
1534020000,1.09601,1.09687,1.09594,1.09651,0.00
1534023600,1.09651,1.09664,1.09627,1.09663,0.00
1534027200,1.09663,1.09703,1.09660,1.09699,0.00
1534030800,1.09699,1.09700,1.09654,1.09657,0.00
1534034400,1.09657,1.09692,1.09643,1.09672,0.00
1534038000,1.09672,1.09688,1.09606,1.09676,0.00
1534041600,1.09676,1.09756,1.09604,1.09613,0.00
1534045200,1.09613,1.09643,1.09583,1.09597,0.00
1534048800,1.09597,1.09598,1.09523,1.09533,0.00
1534052400,1.09533,1.09568,1.09444,1.09488,0.00
1534056000,1.09488,1.09539,1.09459,1.09509,0.00
1534059600,1.09509,1.09541,1.09471,1.09489,0.00
1534063200,1.09489,1.09516,1.09405,1.09438,0.00
1534066800,1.09438,1.09462,1.09417,1.09421,0.00
1534070400,1.09421,1.09442,1.09377,1.09401,0.00
1534074000,1.09401,1.09433,1.09391,1.09411,0.00
1534077600,1.09411,1.09488,1.09363,1.09460,0.00
1534081200,1.09460,1.09501,1.09434,1.09456,0.00
1534084800,1.09456,1.09586,1.09416,1.09491,0.00
1534088400,1.09491,1.09522,1.09444,1.09451,0.00
1534092000,1.09451,1.09476,1.09345,1.09434,0.00
1534095600,1.09434,1.09454,1.09412,1.09424,0.00
1534099200,1.09424,1.09491,1.09407,1.09469,0.00
1534102800,1.09469,1.09487,1.09388,1.09472,0.00
1534106400,1.09472,1.09497,1.09436,1.09461,0.00
1534110000,1.09461,1.09467,1.09400,1.09427,0.00
1534113600,1.09427,1.09544,1.09396,1.09502,0.00
1534117200,1.09502,1.09507,1.09478,1.09494,0.00
1534120800,1.09494,1.09618,1.09486,1.09568,0.00
1534124400,1.09568,1.09599,1.09541,1.09553,0.00
1534128000,1.09553,1.09575,1.09526,1.09526,0.00
1534131600,1.09526,1.09545,1.09506,1.09536,0.00
1534135200,1.09536,1.09547,1.09486,1.09515,0.00
1534138800,1.09515,1.09572,1.09493,1.09565,0.00
1534142400,1.09565,1.09607,1.09540,1.09575,0.00
1534146000,1.09575,1.09616,1.09468,1.09492,0.00
1534149600,1.09492,1.09512,1.09455,1.09506,0.00
1534153200,1.09506,1.09548,1.09474,1.09541,0.00
1534156800,1.09541,1.09598,1.09507,1.09576,0.00
1534160400,1.09576,1.09609,1.09480,1.09506,0.00
1534164000,1.09506,1.09568,1.09447,1.09523,0.00
1534167600,1.09523,1.09559,1.09511,1.09526,0.00
1534171200,1.09526,1.09536,1.09516,1.09525,0.00
1534174800,1.09525,1.09544,1.09501,1.09536,0.00
1534178400,1.09536,1.09560,1.09462,1.09491,0.00
1534182000,1.09491,1.09507,1.09463,1.09485,0.00
1534185600,1.09485,1.09503,1.09468,1.09493,0.00
1534189200,1.09493,1.09521,1.09442,1.09478,0.00
1534192800,1.09478,1.09503,1.09417,1.09489,0.00
1534196400,1.09489,1.09526,1.09439,1.09445,0.00
1534200000,1.09445,1.09448,1.09379,1.09429,0.00
1534203600,1.09429,1.09452,1.09365,1.09385,0.00
1534207200,1.09385,1.09462,1.09383,1.09443,0.00
1534210800,1.09443,1.09460,1.09410,1.09410,0.00
1534214400,1.09410,1.09445,1.09372,1.09386,0.00
1534218000,1.09386,1.09490,1.09378,1.09485,0.00
1534221600,1.09485,1.09525,1.09460,1.09515,0.00
1534225200,1.09515,1.09573,1.09416,1.09431,0.00
1534228800,1.09431,1.09444,1.09343,1.09343,0.00
1534232400,1.09343,1.09345,1.09244,1.09311,0.00
1534236000,1.09311,1.09354,1.09287,1.09323,0.00
1534239600,1.09323,1.09371,1.09272,1.09357,0.00
1534243200,1.09357,1.09452,1.09342,1.09431,0.00
1534246800,1.09431,1.09475,1.09405,1.09421,0.00
1534250400,1.09421,1.09444,1.09401,1.09425,0.00
1534254000,1.09425,1.09472,1.09420,1.09467,0.00
1534257600,1.09467,1.09470,1.09431,1.09465,0.00
1534261200,1.09465,1.09518,1.09440,1.09461,0.00
1534264800,1.09461,1.09466,1.09439,1.09440,0.00
1534268400,1.09440,1.09451,1.09369,1.09388,0.00
1534272000,1.09388,1.09440,1.09353,1.09398,0.00
1534275600,1.09398,1.09482,1.09323,1.09479,0.00
1534279200,1.09479,1.09512,1.09444,1.09461,0.00
1534282800,1.09461,1.09519,1.09420,1.09503,0.00
1534286400,1.09503,1.09609,1.09462,1.09563,0.00
1534290000,1.09563,1.09583,1.09553,1.09582,0.00
1534293600,1.09582,1.09606,1.09534,1.09558,0.00
1534297200,1.09558,1.09623,1.09488,1.09608,0.00
1534300800,1.09608,1.09633,1.09572,1.09612,0.00
1534304400,1.09612,1.09626,1.09516,1.09540,0.00
1534308000,1.09540,1.09602,1.09518,1.09587,0.00
1534311600,1.09587,1.09599,1.09542,1.09562,0.00
1534315200,1.09562,1.09651,1.09549,1.09571,0.00
1534318800,1.09571,1.09640,1.09552,1.09609,0.00
1534322400,1.09609,1.09655,1.09589,1.09596,0.00
1534326000,1.09596,1.09722,1.09575,1.09659,0.00
1534329600,1.09659,1.09661,1.09619,1.09644,0.00
1534333200,1.09644,1.09710,1.09637,1.09673,0.00
1534336800,1.09673,1.09725,1.09636,1.09717,0.00
1534340400,1.09717,1.09737,1.09656,1.09679,0.00
1534344000,1.09679,1.09697,1.09614,1.09655,0.00
1534347600,1.09655,1.09730,1.09634,1.09709,0.00
1534351200,1.09709,1.09841,1.09701,1.09836,0.00
1534354800,1.09836,1.09947,1.09806,1.09907,0.00
1534358400,1.09907,1.09928,1.09818,1.09830,0.00
1534362000,1.09830,1.09913,1.09822,1.09905,0.00
1534365600,1.09905,1.09927,1.09865,1.09888,0.00
1534369200,1.09888,1.09933,1.09848,1.09858,0.00
1534372800,1.09858,1.09936,1.09842,1.09929,0.00
1534376400,1.09929,1.09951,1.09908,1.09941,0.00
1534380000,1.09941,1.09994,1.09891,1.09902,0.00
1534383600,1.09902,1.09915,1.09844,1.09864,0.00
1534387200,1.09864,1.09864,1.09826,1.09851,0.00
1534390800,1.09851,1.09866,1.09829,1.09834,0.00
1534394400,1.09834,1.09855,1.09788,1.09826,0.00
1534398000,1.09826,1.09840,1.09803,1.09806,0.00
1534401600,1.09806,1.09841,1.09751,1.09793,0.00
1534405200,1.09793,1.09850,1.09776,1.09837,0.00
1534408800,1.09837,1.09867,1.09737,1.09796,0.00
1534412400,1.09796,1.09931,1.09765,1.09829,0.00
1534416000,1.09829,1.09911,1.09802,1.09900,0.00
1534419600,1.09900,1.09907,1.09850,1.09883,0.00
1534423200,1.09883,1.09916,1.09878,1.09899,0.00
1534426800,1.09899,1.09924,1.09874,1.09903,0.00
1534430400,1.09903,1.09988,1.09879,1.09944,0.00
1534434000,1.09944,1.09991,1.09916,1.09961,0.00
1534437600,1.09961,1.09986,1.09921,1.09934,0.00
1534441200,1.09934,1.09956,1.09853,1.09870,0.00
1534444800,1.09870,1.09871,1.09781,1.09803,0.00
1534448400,1.09803,1.09846,1.09724,1.09771,0.00
1534452000,1.09771,1.09809,1.09725,1.09736,0.00
1534455600,1.09736,1.09775,1.09673,1.09689,0.00
1534459200,1.09689,1.09698,1.09606,1.09648,0.00
1534462800,1.09648,1.09759,1.09594,1.09725,0.00
1534466400,1.09725,1.09740,1.09615,1.09658,0.00
1534470000,1.09658,1.09698,1.09586,1.09629,0.00
1534473600,1.09629,1.09660,1.09564,1.09650,0.00
1534477200,1.09650,1.09690,1.09567,1.09599,0.00
1534480800,1.09599,1.09627,1.09560,1.09561,0.00
1534484400,1.09561,1.09569,1.09529,1.09540,0.00
1534488000,1.09540,1.09620,1.09530,1.09603,0.00
1534491600,1.09603,1.09669,1.09584,1.09640,0.00
1534495200,1.09640,1.09665,1.09609,1.09628,0.00
1534498800,1.09628,1.09649,1.09585,1.09638,0.00
1534502400,1.09638,1.09643,1.09571,1.09588,0.00
1534506000,1.09588,1.09599,1.09525,1.09559,0.00
1534509600,1.09559,1.09578,1.09541,1.09562,0.00
1534513200,1.09562,1.09568,1.09505,1.09550,0.00
1534516800,1.09550,1.09601,1.09535,1.09553,0.00
1534520400,1.09553,1.09629,1.09550,1.09568,0.00
1534524000,1.09568,1.09615,1.09538,1.09548,0.00
1534527600,1.09548,1.09579,1.09526,1.09576,0.00
1534531200,1.09576,1.09618,1.09497,1.09519,0.00
1534534800,1.09519,1.09544,1.09477,1.09523,0.00
1534538400,1.09523,1.09626,1.09486,1.09569,0.00
1534542000,1.09569,1.09656,1.09539,1.09639,0.00
1534545600,1.09639,1.09674,1.09604,1.09611,0.00
1534549200,1.09611,1.09628,1.09532,1.09570,0.00
1534552800,1.09570,1.09586,1.09549,1.09568,0.00
1534556400,1.09568,1.09582,1.09526,1.09547,0.00
1534560000,1.09547,1.09610,1.09485,1.09608,0.00
1534563600,1.09608,1.09612,1.09517,1.09537,0.00
1534567200,1.09537,1.09610,1.09471,1.09494,0.00
1534570800,1.09494,1.09523,1.09486,1.09487,0.00
1534574400,1.09487,1.09526,1.09482,1.09517,0.00
1534578000,1.09517,1.09539,1.09387,1.09446,0.00
